"","TCGA-S9-A6WD","TCGA-DH-5140","TCGA-HT-7693","TCGA-FG-5964","TCGA-HW-8319","TCGA-FG-7637","TCGA-VM-A8C9","TCGA-S9-A7IS","TCGA-HT-7684","TCGA-KT-A74X","TCGA-DU-7302","TCGA-HT-8018","TCGA-DU-7007","TCGA-S9-A6U9","TCGA-HT-8110","TCGA-TM-A84I","TCGA-HT-7902","TCGA-DB-5281","TCGA-DU-7013","TCGA-VM-A8CF","TCGA-DU-8162","TCGA-IK-7675","TCGA-DU-7019","TCGA-R8-A6MK","TCGA-DU-A7TJ","TCGA-DB-A64R","TCGA-HW-7487","TCGA-S9-A7J0","TCGA-DU-8163","TCGA-DU-6400","TCGA-TM-A7C5","TCGA-HT-7472","TCGA-TM-A84B","TCGA-HT-7609","TCGA-R8-A73M","TCGA-HT-A615","TCGA-HT-7688","TCGA-DU-6408","TCGA-EZ-7264","TCGA-VM-A8C8","TCGA-DU-A5TS","TCGA-CS-6668","TCGA-TQ-A7RJ","TCGA-DU-8168","TCGA-HT-8109","TCGA-DU-5872","TCGA-HT-7873","TCGA-E1-5303","TCGA-DB-A75P","TCGA-S9-A6WG","TCGA-VM-A8CB","TCGA-HT-A5R5","TCGA-TQ-A7RF","TCGA-FG-A70Y","TCGA-E1-5319","TCGA-DH-A7UV","TCGA-DH-A669","TCGA-DB-5280","TCGA-HW-8320","TCGA-DB-A64L","TCGA-CS-4944","TCGA-HT-7469","TCGA-FG-6690","TCGA-TQ-A7RM","TCGA-DU-A5TT","TCGA-HT-7606","TCGA-P5-A77X","TCGA-HT-7874","TCGA-TM-A7C4","TCGA-S9-A7QX","TCGA-DU-5854","TCGA-TM-A84G","TCGA-DU-6405","TCGA-HT-7681","TCGA-WY-A85D","TCGA-HW-A5KL","TCGA-QH-A65X","TCGA-HT-A61C","TCGA-DU-A76O","TCGA-HT-8015","TCGA-FG-8182","TCGA-DB-5279","TCGA-E1-5307","TCGA-HT-7467","TCGA-WY-A858","TCGA-HT-A74O","TCGA-S9-A7R1","TCGA-DU-6396","TCGA-HT-7477","TCGA-HT-A618","TCGA-E1-A7YI","TCGA-DU-7301","TCGA-DH-A7UT","TCGA-HT-8558","TCGA-S9-A7J2","TCGA-HT-7879","TCGA-DU-7009","TCGA-TQ-A7RG","TCGA-S9-A89V","TCGA-RY-A83Z","TCGA-P5-A5F4","TCGA-FG-A711","TCGA-VM-A8CD","TCGA-HT-7880","TCGA-HT-A74J","TCGA-RY-A840","TCGA-TM-A84R","TCGA-DU-6403","TCGA-HT-7471","TCGA-DB-A4XA","TCGA-TM-A7CA","TCGA-DU-6393","TCGA-HT-7694","TCGA-HT-7485","TCGA-CS-5397","TCGA-DU-6401","TCGA-DU-6392","TCGA-S9-A7R8","TCGA-S9-A6WP","TCGA-S9-A6U1","TCGA-HT-7475","TCGA-E1-A7YV","TCGA-DH-5143","TCGA-S9-A6WO","TCGA-W9-A837","TCGA-DU-8166","TCGA-S9-A7IX","TCGA-FG-A60J","TCGA-QH-A65S","TCGA-DB-5274","TCGA-TQ-A7RK","TCGA-DB-A4XF","TCGA-TQ-A7RI","TCGA-P5-A781","TCGA-R8-A6MO","TCGA-HT-7854","TCGA-DB-A4XH","TCGA-VM-A8CA","TCGA-FG-7636","TCGA-QH-A6X3","TCGA-TM-A84L","TCGA-WH-A86K","TCGA-VV-A829","TCGA-DB-A4XE","TCGA-HT-7860","TCGA-DB-A75L","TCGA-TQ-A7RH","TCGA-HT-7616","TCGA-HT-8104","TCGA-S9-A7IY","TCGA-HT-7476","TCGA-DU-6394","TCGA-HT-8111","TCGA-P5-A5EU","TCGA-HT-A74H","TCGA-HT-7691","TCGA-P5-A77W","TCGA-FG-7638","TCGA-E1-A7YY","TCGA-FG-8181","TCGA-FG-A4MX","TCGA-HT-A61A","TCGA-WY-A85A","TCGA-DH-A66G","TCGA-HT-A617","TCGA-HT-A61B","TCGA-DU-A6S6","TCGA-S9-A6WH","TCGA-QH-A86X","TCGA-HT-7611","TCGA-RY-A83Y","TCGA-DU-A5TW","TCGA-FG-A713","TCGA-DH-5144","TCGA-HT-8564","TCGA-QH-A65Z","TCGA-WY-A85C","TCGA-QH-A6CZ","TCGA-E1-A7YJ","TCGA-CS-6667","TCGA-DH-A7UR","TCGA-DU-A5TP","TCGA-TM-A84O","TCGA-E1-5304","TCGA-S9-A6U0","TCGA-S9-A7QY","TCGA-FG-8187","TCGA-DU-5853","TCGA-E1-A7YM","TCGA-DB-A64P","TCGA-DB-5273","TCGA-HT-7603","TCGA-DU-7292","TCGA-S9-A6TS","TCGA-DU-A6S3","TCGA-DB-A75O","TCGA-TM-A84J","TCGA-HT-7877","TCGA-S9-A6TZ","TCGA-DU-6407","TCGA-DU-8167","TCGA-HT-8108","TCGA-QH-A65R","TCGA-TQ-A7RV","TCGA-CS-4943","TCGA-FG-A60L","TCGA-CS-6670","TCGA-P5-A72Z","TCGA-R8-A6ML","TCGA-S9-A7IZ","TCGA-TM-A84M","TCGA-FG-A87Q","TCGA-DB-A4XG","TCGA-TM-A7CF","TCGA-WY-A859","TCGA-E1-5318","TCGA-S9-A7QZ","TCGA-DB-A75M","TCGA-HT-A5R9","TCGA-FG-6688","TCGA-P5-A737","TCGA-QH-A6CW","TCGA-S9-A7R7","TCGA-DB-A64O","TCGA-HT-7474","TCGA-HT-7470","TCGA-HT-7605","TCGA-HT-8010","TCGA-DU-5852","TCGA-E1-A7YL","TCGA-FG-8188","TCGA-S9-A7R4","TCGA-WY-A85B","TCGA-DU-A6S8","TCGA-FG-A6J1","TCGA-HT-A614","TCGA-HT-8107","TCGA-KT-A7W1","TCGA-QH-A6CS","TCGA-TQ-A8XE","TCGA-DU-6399","TCGA-DU-6395","TCGA-DB-A64S","TCGA-P5-A5F0","TCGA-HW-7490","TCGA-HT-7677","TCGA-HT-7481","TCGA-FG-5965","TCGA-DB-5277","TCGA-HT-8013","TCGA-HT-7857","TCGA-F6-A8O4","TCGA-HT-A4DS","TCGA-DU-5870","TCGA-DU-A7T6","TCGA-DU-5855","TCGA-HW-8321","TCGA-P5-A72W","TCGA-FG-6691","TCGA-WY-A85E","TCGA-E1-5302","TCGA-E1-A7Z3","TCGA-HT-7686","TCGA-HT-8113","TCGA-QH-A6CX","TCGA-VW-A7QS","TCGA-DU-7300","TCGA-HT-A5R7","TCGA-S9-A6U6","TCGA-DU-6402","TCGA-HT-A5RB","TCGA-P5-A780","TCGA-E1-A7YU","TCGA-HT-7620","TCGA-DH-A7US","TCGA-E1-A7YH","TCGA-TM-A84H","TCGA-P5-A5EY","TCGA-E1-A7YO","TCGA-S9-A6TV","TCGA-HT-7480","TCGA-DH-5142","TCGA-HW-7489","TCGA-CS-6186","TCGA-FG-A4MY","TCGA-E1-A7YE","TCGA-S9-A7R3","TCGA-HT-7601","TCGA-TQ-A7RN","TCGA-HT-7689","TCGA-DU-7299","TCGA-TM-A84C","TCGA-E1-A7Z2","TCGA-HT-A4DV","TCGA-TQ-A7RP","TCGA-QH-A6X8","TCGA-P5-A5ET","TCGA-CS-5396","TCGA-QH-A6X9","TCGA-HW-7495","TCGA-RY-A843","TCGA-HT-7687","TCGA-DU-6410","TCGA-FG-7643","TCGA-FG-6689","TCGA-DU-5847","TCGA-HT-7473","TCGA-DB-A4XC","TCGA-DU-8164","TCGA-FG-A4MT","TCGA-DU-A76K","TCGA-DU-A6S7","TCGA-HW-A5KM","TCGA-FG-8191","TCGA-HT-7680","TCGA-VW-A8FI","TCGA-E1-A7YS","TCGA-DU-8161","TCGA-DU-A76R","TCGA-E1-5322","TCGA-CS-5394","TCGA-DB-A64X","TCGA-DU-A7TD","TCGA-P5-A5F2","TCGA-DU-7298","TCGA-DU-A7TC","TCGA-DU-A7TB","TCGA-HT-7483","TCGA-QH-A870","TCGA-FG-6692","TCGA-DH-A66B","TCGA-RY-A83X","TCGA-P5-A731","TCGA-QH-A6X5","TCGA-CS-6666","TCGA-DU-6404","TCGA-CS-4941","TCGA-HT-7855","TCGA-DB-A4X9","TCGA-DU-6397","TCGA-DU-8158","TCGA-HT-7604","TCGA-DU-A5TY","TCGA-CS-4938","TCGA-HT-7858","TCGA-DB-5278","TCGA-DU-5871","TCGA-DB-A64V","TCGA-HT-7608","TCGA-S9-A6TX","TCGA-P5-A5EZ","TCGA-DU-7290","TCGA-HT-7856","TCGA-DU-A5TR","TCGA-DU-A7TG","TCGA-S9-A6TY","TCGA-HT-8563","TCGA-TQ-A7RO","TCGA-HT-A74L","TCGA-TQ-A7RW","TCGA-S9-A6WN","TCGA-E1-A7YK","TCGA-DU-7006","TCGA-P5-A5EV","TCGA-HW-A5KK","TCGA-DB-A64Q","TCGA-HT-A619","TCGA-FG-8186","TCGA-CS-6188","TCGA-HT-7468","TCGA-HT-7884","TCGA-E1-A7Z6","TCGA-E1-A7YD","TCGA-DU-7008","TCGA-FG-7641","TCGA-S9-A6WM","TCGA-FG-A60K","TCGA-QH-A6XA","TCGA-VM-A8CE","TCGA-P5-A72U","TCGA-DB-A4XB","TCGA-DB-5270","TCGA-E1-5311","TCGA-S9-A6U8","TCGA-DU-7015","TCGA-QH-A65V","TCGA-HT-7690","TCGA-TM-A84Q","TCGA-VV-A86M","TCGA-HT-7676","TCGA-DU-7010","TCGA-HW-7486","TCGA-QH-A6X4","TCGA-S9-A6U2","TCGA-S9-A6TU","TCGA-QH-A6CV","TCGA-E1-5305","TCGA-HT-7882","TCGA-DU-5874","TCGA-S9-A6UA","TCGA-CS-4942","TCGA-DU-7018","TCGA-S9-A7J3","TCGA-FG-5963","TCGA-HT-7610","TCGA-DU-A7TA","TCGA-S9-A7R2","TCGA-P5-A5F6","TCGA-HT-A74K","TCGA-CS-5393","TCGA-FG-8189","TCGA-DU-6406","TCGA-DB-5275","TCGA-CS-5395","TCGA-FG-A6J3","TCGA-HT-7607","TCGA-DU-A5TU","TCGA-FG-A710","TCGA-TM-A84S","TCGA-S9-A6WI","TCGA-HT-7482","TCGA-DU-7306","TCGA-CS-6290","TCGA-HW-8322","TCGA-P5-A5F1","TCGA-CS-6669","TCGA-S9-A6WL","TCGA-DU-A7TI","TCGA-TM-A84F","TCGA-HW-7491","TCGA-S9-A7IQ","TCGA-FG-5962","TCGA-S9-A89Z","TCGA-HT-8105","TCGA-S9-A6TW","TCGA-HT-7478","TCGA-DU-7309","TCGA-HT-8011","TCGA-RY-A845","TCGA-FG-7634","TCGA-HW-A5KJ","TCGA-DU-7014","TCGA-DU-7294","TCGA-DB-A75K","TCGA-QH-A6XC","TCGA-TQ-A7RR","TCGA-TM-A84T","TCGA-FG-A70Z","TCGA-FG-A4MW","TCGA-HT-8114","TCGA-VM-A8CH","TCGA-HT-A5RC","TCGA-S9-A7J1","TCGA-FG-A4MU","TCGA-DU-A6S2","TCGA-DU-A7T8","TCGA-DB-A4XD","TCGA-HT-7695","TCGA-DH-A7UU","TCGA-DH-A66F","TCGA-S9-A6U5","TCGA-S9-A6WQ","TCGA-DH-5141","TCGA-P5-A733","TCGA-DU-8165","TCGA-RY-A847","TCGA-P5-A735","TCGA-FG-A6IZ","TCGA-QH-A6CY","TCGA-HT-8019","TCGA-HT-7881","TCGA-E1-A7Z4","TCGA-FN-7833","TCGA-TM-A7C3","TCGA-FG-A87N","TCGA-E1-A7YW","TCGA-E1-A7YQ","TCGA-DU-A76L","TCGA-HT-7602","TCGA-HT-7692","TCGA-S9-A6UB","TCGA-HT-A5RA","TCGA-HW-7493","TCGA-S9-A7QW","TCGA-P5-A736","TCGA-P5-A5EX","TCGA-S9-A6WE","TCGA-DH-A66D","TCGA-FG-8185","TCGA-DB-A64W","TCGA-P5-A730","TCGA-DU-5849","TCGA-F6-A8O3","TCGA-P5-A5EW","TCGA-DU-7011","TCGA-HT-7479","TCGA-DB-A64U","TCGA-HT-8012","TCGA-DU-7304","TCGA-QH-A6CU","TCGA-TQ-A7RQ","TCGA-HT-A616","TCGA-IK-8125","TCGA-E1-A7YN","TCGA-HT-7875","TCGA-P5-A72X","TCGA-DU-7012"
"C0",-0.520132732918825,-0.394504943115867,0.560002123029756,0.476820229120421,-0.284724958191891,-0.19820256761186,0.534342484003435,0.149325504051975,0.741387601693804,-0.623114580113559,-0.692105572283324,0.75730004212802,0.420745335974858,0.912531181996646,0.415339811821365,-0.306003030301679,-0.523736011997253,0.134296035207455,-0.40460665827271,0.586598355074582,0.553190472708348,-0.306132522268231,0.78014315515743,-0.515443342578273,-0.234336908313426,-0.540960434329804,-0.435104636418157,-0.652728789381111,0.22768708154331,-0.526339528846694,0.512121968810373,0.291968806955359,-0.651120885493754,0.686702108018266,-0.120481325660531,-0.525087903006913,0.509272054450113,0.659710614394054,-0.662385439899014,-0.397077710532542,-0.493215389880739,-0.747653062666698,-0.597987554899679,-0.728115774459381,0.0474143269111039,0.502036094532802,-0.794465528879999,0.727346101453569,-0.46660755412386,0.8495348481991,-0.59175420967682,0.723383069125692,0.503831154133686,-0.322276681178214,-0.0508508584079104,-0.491486637347749,-0.0518393627828331,-0.810917139457511,0.721383173576779,0.481997391945157,-0.298835008385478,-0.387046149420836,0.555047273568698,-0.805659739519207,0.649257824248298,-0.691824159044946,-0.907143915186606,-0.135547418090411,-0.779130053746703,-0.604174342652579,0.0493721885379648,-0.877396522787318,0.0121933649005808,0.265867748824414,0.322609170418566,-0.70255590810261,0.10741620782912,0.497437185198883,-0.547500367486241,0.458660601787673,0.583823784321904,0.487732454940022,0.185289401981431,-0.592586178440731,0.640190320749078,0.339494670090266,0.646000816876769,0.330019214902065,-0.052515572660438,0.401256030423422,-0.223877412145,0.632744171734264,-0.0147329449577988,-0.398836963544647,-0.308200140214509,-0.117782008789382,-0.351974278174227,0.0715082616452788,0.0107605346178757,-0.410484032157857,-0.29369431381615,-0.727015051881214,0.598554276675225,-0.665210767555091,-0.281877909990153,-0.746268395530772,-0.71890050588195,-0.161956334467456,-0.37540686238058,-0.606919054519896,-0.719765071654654,-0.731666262673939,-0.284854772944321,-0.584870983410035,0.354788481541839,0.832895564670129,0.434562935038241,-0.281886583600144,0.235591868011033,0.574355903493613,-0.788486392189469,-0.148227764186329,0.381472291142024,0.167035230347965,-0.310150058627027,0.615498925660633,0.52710676144576,0.544717740477539,-0.437187602863741,0.524012623290829,-0.191482653886465,-0.0504561207597575,-0.683569181215569,-0.690499394482357,-0.0462871980811801,0.848238452740696,0.246284062332444,0.570345856514457,-0.55097271296028,0.683540045088793,0.338654021176222,-0.651767100828008,0.511548917059462,-0.710714928766194,0.598328950654032,-0.405195606540169,0.293920065709175,0.439198634176851,-0.0332602320587851,-0.096757132067084,0.340031342449253,-0.567880248563615,-0.377665581961035,0.0630553051541102,-0.131633073304515,0.872956034693935,-0.720367019401723,-0.392037571679156,-0.419559161675534,0.639117593889986,0.0305441458947782,-0.784200779159537,-0.0444424194547433,0.60594768374324,0.362643489857091,0.281968919598522,-0.617299172305542,-0.655637514727638,-0.126197819038117,-0.327283983165351,0.0424673244282007,-0.563086258980599,-0.33473134587996,-0.118088970240121,-0.668201492486344,-0.0796456289433048,0.460877548368196,-0.186655466115975,-0.10491109342927,-0.116422211612493,-0.630076008049277,0.597533473414539,-0.752234567676818,-0.761618735815821,0.594719304846022,-0.750540670545971,0.723718232233414,0.468136962919823,-0.61067035620328,0.44064121756224,0.277950737617164,-0.45698291381177,-0.333128322882455,-0.573911632748589,-0.489838119195716,-0.263015905717329,-0.44778078135418,-0.411882893880862,0.186137467500251,-0.0877528661170859,0.672799626068701,-0.603307744777164,0.777904504305549,-0.850018114148492,0.101351337873925,0.430977739713345,0.227164035859848,-0.690312938324034,-0.457525926245,0.448292139482203,0.0267711228064605,0.516956222640301,-0.699836404083754,-0.763257982220637,-0.147770436548876,-0.639748981994716,-0.711630603686575,-0.655656663966648,-0.699869094407437,0.499926567456798,-0.503119483470449,0.823846908236226,0.325857225663121,-0.141727840575116,-0.49071511536087,-0.209356706966805,-0.172164461430873,0.531052203830692,0.183970299868287,0.143269549611852,0.67879523087466,0.781325954893353,0.420127191893716,-0.699338392937828,-0.0166346913638286,-0.35238012471551,0.00918592029510668,0.252504917568848,0.36781890651762,0.207478746111856,0.0600601890732262,0.650724090839588,0.761238681005012,-0.857920632330404,0.776233553315118,0.140040575436441,-0.676184887892896,0.817494200206751,-0.503786378596976,0.129595182917399,0.80109336671213,-0.299900116805976,0.283387898994674,-0.490673974408757,-0.282682235883506,0.849219648952355,0.665705634769003,-0.666215572291576,0.582391063392222,-0.236612554978241,0.33218646609355,-0.279441826948454,0.296317075777589,0.0730527831880989,0.538265078057849,-0.387272481457485,-0.327175245012866,0.0745151424478259,0.600925858583297,0.0256861756359534,-0.535781944729697,0.615578406520662,-0.758098314595187,-0.497033926359996,-0.741288889284795,-0.586763363945897,-0.778547087407995,-0.624027953085006,-0.143829043265356,0.187639900655871,-0.740298272210181,-0.229268228272335,0.242817514618085,-0.546103748138656,0.418392351431817,0.649527891179663,0.744842175878875,0.349303491915433,-0.627946685233894,-0.446587081291174,-0.616254231311904,0.630953875867175,-0.558581839733212,0.174640490958447,0.627674484045614,-0.321680142172042,-0.867975658333302,-0.400857500988382,-0.636375498489982,-0.273909859595422,0.140569971579783,0.422066633207198,-0.751943882318257,0.228633861274395,0.531842304088387,-0.0781263449090509,0.0765139715061732,-0.277452624023325,-0.433001656465973,-0.461728087161703,0.00115204904692651,0.303549322831626,0.185645143780375,0.826866637508797,0.764107662759752,0.636613123692898,-0.431680851161237,0.117859719906973,-0.607348406906572,0.361554875250839,-0.770328901296471,-0.043927760621866,0.395722473482374,0.20766222432695,0.0158426752193419,-0.651488920408263,-0.713633247743814,0.00331872201383882,-0.383948928786127,-0.144012796756819,0.379020798992497,-0.760224510117192,-0.324639100459401,-0.241668013754593,0.160675829070456,0.475919721916307,0.0221179347077023,-0.537351775509338,-0.312882989862004,0.344553708578602,0.118782749006599,-0.230610558068418,0.591908202807501,0.328382438447779,0.79807127571505,-0.45997227239187,0.535183719662968,0.594919602762073,0.440634572225234,-0.343522417048101,-0.499483249810221,0.520753902604148,-0.570945991235199,0.713721820666939,0.556549927334251,-0.828121368632705,0.522551500679463,0.206638426307402,0.0581590310168717,0.368212823358275,0.0685398334568419,0.0623348304177038,-0.298663612401989,-0.78696266629133,0.800166905605526,-0.395334532410188,-0.818277731853287,0.591407924797708,0.206558413935312,-0.566424858686874,-0.859848138732181,0.261395899910748,0.402139386126581,-0.696586451411691,-0.788771283556932,-0.480954545641989,-0.217096946866477,0.394258593394978,0.0695747971894512,0.337600228437822,0.204884829042107,0.630541576014006,0.185799224568212,0.532652202938395,-0.447966221481612,0.239258679344769,0.438249141498617,0.221767406039834,0.565264157977826,-0.47620355521921,-0.576119927361626,-0.40723194091738,-0.732978695361708,0.528100987632819,0.773804781181043,0.140461088396001,-0.263032975562221,0.768872848220782,-0.817189837535791,0.710421851558364,-0.352318578401073,-0.103797783692066,-0.0788955926326612,0.41770381364872,-0.327049819025465,0.745183286314175,0.405289001290362,-0.00287161858426216,-0.137778493677067,-0.554929971188146,-0.51511405919761,-0.448182013987145,0.595098201540085,-0.730635800087965,0.783200828772065,-0.288700180593606,0.10928082247813,0.494583225682783,-0.477993765489025,0.557332012958541,0.728841944126135,-0.236471253792837,0.089347888103449,-0.542585336332274,-0.624647731027831,-0.790725676006445,-0.698450153590863,0.803292393563426,0.743521129224021,-0.604785318147982,-0.378077646786718,0.208113327574203,0.714414794198536,-0.0634291429925412,0.109725955099609,0.786696307421515,0.638305553100775,-0.535229899014579,-0.149107191143786,0.534237353087277,-0.0594166934796323,-0.430033479015768,-0.746002704666853,0.654410223836319,0.140672600461819,0.0102721002171554,-0.741208994104707,0.58042294678274,-0.278121323682335,0.574136851415714,-0.0860032375778928,0.39302690110678,-0.583383161890123,0.342401242021544,0.614408810386189,0.466599141518448,-0.128468135499685,-0.367620212542787,-0.212486120427302,-0.78779779621418,0.103798810569157,-0.532116258309303,0.746189609392928,-0.272685340647852,0.0926892027280655,0.52098444062893,-0.588708781752417,-0.519436466989321,-0.0294349123907797,-0.488222278524062,-0.489090849854678,0.389341983680867,0.56603135076761,-0.569098928090449,-0.599834616551921,-0.313227816061542,0.502904023879959,0.576383498068582,-0.350557216333723,-0.0522861437915614,-0.685259804501457,0.0266174034016781,0.741249097976918,-0.0625324335624982,0.216675260177925,0.584797583391789,-0.0694281871336891,0.0629331959698276,0.392984312006548,-0.736739287362116,-0.484128896240003,-0.279065875401532,-0.476686991711567,0.391584485087328,0.54306972827742,0.607796074382091,0.340357617975021,-0.357760470842642,0.506197675866292,0.633520008717328,-0.0960740623288535,0.642789154967233,-0.515897521259366,0.321213651229544,-0.728364753190032,0.474982279201797,0.283234050290259
